Date,Price,Open,High,Low,Change %,short_mavg,long_mavg,signal,EMA10,EMA30,EMA200,ROC10,ROC30,MOM10,MOM30,RSI10,RSI30,RSI200,%K10,%D10,%K30,%D30,%K200,%D200
07/19/2021,1.1798,1.1808,1.1825,1.1764,-0.06%,1.18209,1.2034116666666665,0.0,1.182657961514887,1.1907972308957893,1.1944632586268038,-0.20301133479952274,-3.0646619012406626,-0.006299999999999972,-0.039100000000000135,37.55605210753833,41.209169117403334,51.49289973999379,25.75757575757609,28.20951449983744,7.472527472527609,7.93454122313194,26.005361930294725,26.943699731903404
07/20/2021,1.1779,1.1801,1.1805,1.1755,-0.16%,1.18166,1.2028933333333334,0.0,1.1817928776030893,1.189965151483147,1.1942945213719227,-0.08482483671219881,-3.276400065692236,-0.0042999999999999705,-0.039200000000000124,35.07726604481975,40.40195987683125,51.36783253693125,18.897637795275358,23.756038926219514,5.172413793103357,6.6758305337338735,23.458445040214272,25.469168900804167
07/21/2021,1.1792,1.1782,1.1806,1.1752,0.11%,1.18169,1.2023416666666666,0.0,1.1813214453116185,1.1892706255810004,1.194140783260072,-0.4222259753419941,-3.0980359930972194,0.00029999999999996696,-0.03859999999999997,38.17925732503828,41.216959338587976,51.44892148021933,30.769230769231033,25.141481440694132,9.009009009009018,7.2179834248799954,25.201072386058886,24.888293118855966
07/22/2021,1.177,1.1793,1.1831,1.1757,-0.19%,1.1809699999999999,1.2017616666666666,0.0,1.1805357279822335,1.1884789723177012,1.1939662448929411,-0.8675145287627368,-2.7754832314554645,-0.007199999999999873,-0.03990000000000005,35.0319117551404,40.253287247778694,51.30342896366545,13.846153846154136,21.171007470220147,4.054054054054109,6.078492285388829,22.252010723860522,23.637176050044562
07/23/2021,1.1771,1.1769,1.1788,1.1753,0.01%,1.17995,1.2013500000000001,0.0,1.179911050167282,1.18774484507139,1.1937945419519156,-0.7420524496163183,-2.863508829839904,-0.010199999999999987,-0.03349999999999986,35.30128065204268,40.31890037298638,51.30971911217364,14.728682170542836,19.781355595309307,4.785894206549143,5.94965242320409,22.38605898123316,23.279714030384195
07/26/2021,1.1799,1.1778,1.1818,1.1763,0.24%,1.17935,1.2009133333333333,0.0,1.179909041045958,1.1872387260345212,1.1936531242808661,0.2123322575165574,-2.6806334543055077,-0.006000000000000005,-0.03190000000000004,42.69337821144773,42.158804762014924,51.48606444706124,37.903225806451125,22.159353941049336,11.838790931989719,6.892913064197657,26.139410187667362,23.592493297587023
07/27/2021,1.1814,1.1804,1.1841,1.177,0.13%,1.1797499999999999,1.2005816666666667,0.0,1.1801801244921475,1.1868620340322906,1.193528441231416,-0.17743979721165956,-1.500750375187595,0.0040000000000000036,-0.030999999999999917,46.34253776455577,43.13042137933874,51.580481905311224,61.99999999999978,38.21063599233122,16.145833333333297,10.923506157290719,28.150134048257247,25.55853440571926
07/28/2021,1.1842,1.1817,1.1851,1.1773,0.24%,1.17982,1.2003100000000002,0.0,1.1809110109481207,1.1866902899011735,1.1934335400118528,0.25397900440229354,-0.5375440954140923,0.0006999999999999229,-0.015200000000000102,52.602449448864185,44.917171967396264,51.75662562625116,89.99999999999889,63.30107526881657,35.29411764705831,21.092913970793774,31.90348525469145,28.731009830205355
07/29/2021,1.1886,1.1845,1.1894,1.1841,0.37%,1.18056,1.2000133333333334,0.0,1.1823090089575532,1.1868134970043247,1.193384377828318,0.686149936467598,0.21922428330524096,0.007400000000000073,-0.0020000000000000018,60.623439713797005,47.593779320161744,52.03221844793067,94.3661971830992,82.12206572769925,59.82142857142899,37.08712651727353,37.80160857908847,32.618409294012395
07/30/2021,1.187,1.1888,1.191,1.1851,-0.13%,1.1812099999999999,1.199525,0.0,1.1831619164198162,1.186825529455659,1.1933194563285914,0.6102729276148581,-0.37767519932857313,0.00649999999999995,0.001000000000000112,56.7436000936818,46.73941660460683,51.92381551110993,74.6835443037975,86.34991382896517,52.67857142857163,49.26470588235298,35.65683646112595,35.120643431635294
08/02/2021,1.1867,1.1864,1.1898,1.1858,-0.03%,1.1819,1.1990883333333333,0.0,1.183805204343486,1.1868174307811004,1.1932521590695,0.7470922828763173,-0.5947394873513054,0.006900000000000128,-0.0047999999999999154,55.996985269852146,46.57723919233093,51.903438380669286,72.78481012658253,80.61151720449305,51.33928571428606,54.61309523809556,35.25469168900803,36.23771224307416
08/03/2021,1.186,1.1868,1.1894,1.1853,-0.06%,1.18271,1.1986116666666669,0.0,1.1842042580992156,1.1867646933113516,1.193178445331701,0.5766621438263159,-0.5450733752620505,0.008099999999999996,-0.007800000000000029,54.149798361254106,46.190374933215416,51.85571548770083,68.35443037974618,71.94092827004205,48.21428571428542,50.744047619047706,34.31635388739926,35.07596067917775
08/04/2021,1.1835,1.1864,1.19,1.1833,-0.21%,1.18314,1.1982216666666665,0.0,1.1840762111720855,1.1865540679364244,1.1930800909471506,0.5522514868309218,-0.7963118189438444,0.0042999999999999705,-0.008999999999999897,47.88196272783915,44.8151462876648,51.68514054920765,52.229299363057066,64.4561799564619,37.05357142857135,45.53571428571428,30.965147453082974,33.51206434316342
08/05/2021,1.1832,1.1837,1.1858,1.1828,-0.03%,1.18376,1.1978116666666667,0.0,1.1839169000498881,1.1863376764566538,1.19297970867476,0.5182227508283064,-0.8463923573284169,0.006199999999999983,-0.009800000000000031,47.15421639760446,44.65012097461818,51.66464449773156,50.31847133757958,56.96740036012758,35.714285714285786,40.32738095238085,30.563002680965056,31.948168007149103
08/06/2021,1.176,1.1834,1.1837,1.1753,-0.61%,1.1836499999999999,1.1971783333333335,0.0,1.1824774636771813,1.185670729588479,1.192807230079385,-0.3305364861428947,-1.3753773901375352,-0.001100000000000101,-0.017300000000000093,33.55455053832375,40.909967844555965,51.17514556507873,4.458598726114145,35.668789808916905,4.1237113402057135,25.630522827687617,20.91152815013383,27.479892761393955
08/09/2021,1.1737,1.1762,1.177,1.1734,-0.20%,1.18303,1.1964883333333334,0.0,1.180881561190421,1.1848984244537346,1.1926131805819677,-0.6517690875232809,-1.3282891971416593,-0.006199999999999983,-0.01869999999999994,30.438634792510868,39.80803264812688,51.0199531049303,1.7045454545452612,18.8272051727463,1.5075376884420428,13.781844914311185,17.828418230562825,23.100983020553908
08/10/2021,1.1718,1.1738,1.1744,1.171,-0.16%,1.18207,1.1956516666666668,0.0,1.1792303682467082,1.184053364811554,1.1924018492091644,-1.0471204188481649,-1.1556305356389747,-0.009600000000000053,-0.01770000000000005,28.04796855922403,38.91233137762374,50.891819750563236,3.999999999999556,3.3877147268862924,3.999999999999556,3.2104163428824397,15.281501340482379,18.007149240393016
08/11/2021,1.1737,1.172,1.1753,1.1706,0.16%,1.1810200000000002,1.1949266666666667,0.0,1.1782248467473067,1.1833854057914508,1.1922119943521796,-1.2535756352010883,-0.9368669817690842,-0.010499999999999954,-0.011800000000000033,33.82304880483214,40.301888251113944,51.015459494877796,15.196078431371983,6.966874628638905,15.196078431371983,6.901205373271196,5.108359133126717,12.739426234723979
08/12/2021,1.1727,1.1738,1.1749,1.1724,-0.09%,1.17943,1.1940950000000001,0.0,1.1772203291568872,1.1826960247726446,1.1920139550631028,-1.2047177759056427,-1.1547538772757775,-0.015900000000000025,-0.0121,32.30665885118002,39.808859588240715,50.94760925542882,10.29411764705879,9.830065359476748,10.29411764705879,9.830065359476778,3.560371517027816,7.983410663545642
08/13/2021,1.1791,1.173,1.1806,1.1728,0.55%,1.1786400000000001,1.1934483333333332,0.0,1.1775620874919988,1.1824640231744086,1.1918829094788126,-0.6404314485548201,-0.5901694629457799,-0.007900000000000018,-0.007299999999999862,48.67099684041895,44.31868267971754,51.36368000224791,43.814432989690786,23.10154302270716,41.66666666666649,22.385620915032423,13.467492260061814,7.37874097007212
08/16/2021,1.1777,1.1794,1.1801,1.1767,-0.12%,1.17774,1.192718333333333,0.0,1.1775871624934535,1.1821566668405747,1.1917390154561172,-0.6998313659359169,-0.38064625274910746,-0.009000000000000119,-0.008399999999999963,45.9699502424815,43.57978661734658,51.26807535614582,36.59793814432956,30.23549626035968,34.803921568626926,28.92156862745074,11.300309597523007,9.442724458204216
08/17/2021,1.1708,1.1776,1.1786,1.1708,-0.59%,1.17622,1.1918149999999998,0.0,1.1763531329491892,1.1814239786573093,1.1915266182245328,-1.0730882974228926,-0.6870811773687332,-0.01519999999999988,-0.011399999999999855,35.25554981837435,40.16554330852008,50.799712874469236,1.0309278350514401,27.1477663230239,0.9803921568626384,25.816993464052022,0.6191950464395604,8.462332301341466
08/18/2021,1.171,1.171,1.1743,1.1694,0.02%,1.17497,1.1910150000000002,0.0,1.1753798360493366,1.1807514639052228,1.1913184444431135,-1.031102096010817,-1.1146765749028777,-0.012499999999999956,-0.007900000000000018,35.737927231762015,40.30577489527673,50.81280303530846,9.756097560975906,15.794987846785608,7.4074074074075975,14.397240377632393,2.4390243902439686,4.786176344735517
08/19/2021,1.1674,1.1711,1.1717,1.1666,-0.31%,1.17339,1.1901516666666667,0.0,1.173928956767639,1.1798900791371414,1.191075918366549,-0.7312925170067978,-1.6760717594542265,-0.015800000000000036,-0.016799999999999926,31.103243594481697,38.62036093636502,50.5694063691214,4.678362573098929,5.155129323042064,3.278688524589806,3.888829362953352,1.1695906432747247,1.4092700266527558
08/20/2021,1.1696,1.1675,1.1706,1.1664,0.19%,1.1727500000000002,1.1893299999999998,0.0,1.1731418737189774,1.1792262030637755,1.1908582000437244,-0.3493226548521763,-1.3744835146302372,-0.006399999999999961,-0.01770000000000005,36.67914605660166,40.2011558786078,50.7144032270761,22.53521126760473,12.323223800559825,13.008130081300306,7.898075337765907,4.664723032069781,2.757779355196163
08/23/2021,1.1743,1.1694,1.1751,1.1692,0.40%,1.1728100000000001,1.1885266666666667,0.0,1.1733524421337087,1.178908383511273,1.1906903679854253,0.2133469875405314,-0.2632919993205455,0.0005999999999999339,-0.011600000000000055,46.883361953988675,43.42149149992522,51.022869861598494,55.633802816900015,27.615792219201197,32.11382113821061,16.13354658136691,11.516034985422444,5.783449553588987
08/24/2021,1.1753,1.1746,1.1766,1.1727,0.09%,1.17316,1.1877633333333333,0.0,1.1737065435639435,1.1786755845750612,1.190534401895273,0.13632103603987783,-0.6928601605407677,0.0035000000000000586,-0.0020999999999999908,48.83269070267237,44.08426899358482,51.08833042283185,62.676056338027564,46.94835680751074,36.17886178861758,27.100271002709505,12.973760932944472,9.718172983478903
08/25/2021,1.177,1.1754,1.1776,1.1726,0.14%,1.17349,1.1870316666666665,0.0,1.1743053538250448,1.1785674823444119,1.1903972693768274,0.3666751939967571,-0.3555706061632223,0.0033000000000000806,-0.00649999999999995,52.14969212036115,45.21293761380135,51.19976862898587,74.64788732394331,64.31924882629026,43.08943089430879,37.127371273712335,15.451895043731698,13.313896987366212
08/26/2021,1.175,1.1772,1.178,1.1746,-0.17%,1.1737199999999999,1.1864083333333333,0.0,1.1744316531295822,1.178337322193159,1.1902412903874453,-0.34772283945382004,-0.4659042778483744,0.0022999999999999687,-0.006199999999999983,48.07572530240946,44.128862176036804,51.062212720642755,60.563380281689774,65.96244131455352,34.95934959349576,38.07588075880738,12.536443148687962,13.654033041788049
08/27/2021,1.1793,1.1752,1.1803,1.1734,0.37%,1.17374,1.1857883333333334,0.0,1.1753168071060218,1.178399430438762,1.1901304717643677,0.1358580283603673,-0.04238006441769325,0.00019999999999997797,-0.0012000000000000899,56.24192343697971,46.95753176259059,51.3446727679993,92.80575539568414,76.00567433377238,52.43902439024364,43.4959349593494,18.80466472303194,15.597667638483871
08/30/2021,1.1795,1.1793,1.1811,1.1782,0.02%,1.17392,1.1851316666666667,0.0,1.1760773876321997,1.178470434926584,1.1900228204476453,0.7430816535702024,0.1358349605229685,0.0018000000000000238,-0.00029999999999996696,56.594709300263126,47.08642987771661,51.35779671284317,89.11564625850305,80.82826064529229,53.25203252032485,46.883468834688095,19.09620991253628,16.81243926141873
08/31/2021,1.1807,1.1797,1.1848,1.1795,0.10%,1.1749100000000001,1.184525,0.0,1.1769178626081633,1.1786142778345468,1.1899284279420346,0.8283518360375783,0.12720488466757607,0.00990000000000002,0.0028000000000001357,58.80865838181499,47.872683603115654,51.43678625335741,77.71739130434784,86.54626431951165,58.13008130081303,54.60704607046051,20.845481049562654,19.582118561710296
09/01/2021,1.1837,1.181,1.1858,1.1793,0.25%,1.17618,1.1839566666666665,0.0,1.178150978497588,1.178942388941996,1.1898653768227103,1.396265204728455,0.5692438402718716,0.012699999999999934,0.0044999999999999485,63.920557521012036,49.80175136088876,51.63412498217111,89.17525773195874,85.33609843160319,70.32520325203213,60.56910569105668,25.218658892128094,21.72011661807568
09/02/2021,1.1873,1.1839,1.1877,1.1834,0.30%,1.1781700000000002,1.1834633333333333,0.0,1.179814436952572,1.1794815896554165,1.1898394116956021,1.5133378932968578,0.8665364030243807,0.01990000000000003,0.010299999999999976,69.04296814640803,52.00654833027672,51.8699983721795,98.12206572769972,88.33823825466874,84.95934959349576,71.13821138211364,30.46647230320688,25.510204081632548
09/03/2021,1.1882,1.1875,1.191,1.1866,0.08%,1.18003,1.18309,0.0,1.1813390847793772,1.1800440677421644,1.189822821442765,1.1836838967895789,0.703449444868207,0.01859999999999995,0.011099999999999888,70.21752191290084,52.54558698427713,51.92890184097953,87.15596330275169,91.48442892080334,88.61788617886121,81.30081300812971,31.778425655976417,29.154518950437136
09/06/2021,1.1868,1.1879,1.1888,1.1855,-0.12%,1.18128,1.1826733333333335,0.0,1.1823319784558541,1.1804799343394448,1.1897922367648426,0.9784735812133127,0.4570848146267201,0.012500000000000178,0.006900000000000128,65.89619667720419,51.61275432478239,51.82973501146594,77.17391304347832,87.4839806913099,82.92682926829272,85.50135501354991,29.73760932944603,30.66083576287645
09/07/2021,1.1839,1.187,1.1886,1.1837,-0.24%,1.18214,1.1821983333333332,0.0,1.1826170732820624,1.1807005837369002,1.189732629555142,0.5862361937128213,-0.025333558520517396,0.008599999999999941,0.0024999999999999467,57.7204303789563,49.721269242839384,51.62449596138796,61.413043478260235,75.24763994149671,71.13821138211334,80.8943089430891,25.510204081632438,29.008746355684966
09/08/2021,1.1813,1.184,1.1852,1.1801,-0.22%,1.18257,1.1818966666666668,1.0,1.1823776054125967,1.1807392557538745,1.1896473373098586,0.5361702127659551,-0.6141679286555681,0.0042999999999999705,-0.0028999999999999027,51.37120539468767,48.08682323554715,51.44095108473758,44.88636363636358,61.15777338603402,60.56910569105667,71.54471544715425,21.72011661807568,25.65597667638472
09/09/2021,1.1825,1.1817,1.1843,1.1805,0.10%,1.1833200000000001,1.1817616666666666,1.0,1.1823998589739428,1.1808528521568507,1.1895750570916994,0.2713474094802079,-0.37910699241785584,0.007500000000000062,-0.006099999999999994,53.96787994639416,48.889006959474266,51.5209024319545,51.704545454545894,52.66798418972321,65.44715447154485,65.71815718157163,23.469387755102048,23.566569484936725
09/10/2021,1.1814,1.1826,1.1852,1.1809,-0.09%,1.18353,1.181685,1.0,1.182218066433226,1.180888152017699,1.189492397102719,0.16108520559559245,-0.4466166680711285,0.0020999999999999908,-0.005600000000000049,51.18414184859833,48.18297470005379,51.44287107280238,25.000000000000433,40.53030303030328,60.97560975609727,62.33062330623293,21.865889212827845,22.35179786200186
09/13/2021,1.1808,1.1814,1.1818,1.177,-0.05%,1.1836600000000002,1.1815066666666667,1.0,1.1819602361726393,1.1808824647907508,1.1894045203108214,0.008469551960700344,-0.43844856661044446,0.0013000000000000789,-0.005900000000000016,49.632556337554846,47.79351357842637,51.40019485136568,27.142857142857302,34.615800865801184,58.53658536585363,61.65311653116526,20.991253644314824,22.10884353741491
09/14/2021,1.1802,1.1812,1.1847,1.1799,-0.05%,1.18361,1.18128,1.0,1.1816401932321596,1.1808384348042507,1.189311480977605,-0.2956830277942096,-0.2788339670469016,-0.000500000000000167,-0.005800000000000027,48.01530517080463,47.39719321949486,51.35737545882396,22.857142857141906,24.999999999999854,56.0975609756091,58.53658536585334,20.116618075801476,20.99125364431472
09/15/2021,1.1815,1.1806,1.1833,1.1799,0.11%,1.18339,1.1810966666666665,1.0,1.181614703553585,1.180881116429783,1.1892325349465065,-0.4885033268761077,-0.14367816091954316,-0.0021999999999999797,-0.0020000000000000018,51.79658024127502,48.35704433132407,51.44545491958993,32.14285714285675,27.380952380951953,61.382113821137885,58.67208672086688,22.01166180758002,21.03984450923211
09/16/2021,1.1764,1.1816,1.1822,1.1751,-0.43%,1.1823000000000001,1.18082,1.0,1.1806665756347514,1.1805920121439903,1.1891028643338684,-0.9930988049150004,0.03401360544217313,-0.010900000000000132,-0.006800000000000139,39.32730365205877,45.022942141736735,51.0807691485744,8.176100628929904,21.058700209642822,40.65040650406424,52.710027100270416,14.577259475218348,18.90184645286662
09/17/2021,1.1725,1.1762,1.179,1.1724,-0.33%,1.18073,1.1804733333333333,1.0,1.1791817437011605,1.1800699468443778,1.188935121105673,-1.2049207954162435,-0.10224077702989418,-0.015699999999999825,-0.0034999999999998366,32.64905343082813,42.694279706978534,50.80398517643798,0.6097560975609095,13.642904623115824,24.796747967479696,42.276422764227284,8.892128279883375,15.16034985422725
09/20/2021,1.1725,1.1732,1.1737,1.17,0.00%,1.1793,1.1801416666666666,0.0,1.1779668812100403,1.1795815631769981,1.188769098037801,-0.9629191654700444,0.059737156511362424,-0.01429999999999998,-0.0011999999999998678,32.64905343082815,42.694279706978534,50.80398517643798,13.440860215054546,7.408905647181758,24.796747967479696,30.081300813007886,8.892128279883375,10.787172011661704
09/21/2021,1.1723,1.1726,1.1751,1.1715,-0.02%,1.1781400000000002,1.179855,0.0,1.1769365391718511,1.1791117849075141,1.1886027569409814,-0.7618725133327791,-0.11928090653489545,-0.011600000000000055,0.0004999999999999449,32.30177700730741,42.57343621330621,50.789729801672514,15.131578947368112,9.727398419994493,23.98373983739758,24.52574525745233,8.60058309037871,8.794946550048492
09/22/2021,1.1686,1.1726,1.1757,1.1684,-0.32%,1.17687,1.1795733333333334,0.0,1.1754208047769692,1.1784336052360613,1.1884007554905134,-1.175475687103596,-0.34962053381086317,-0.012699999999999934,-0.005099999999999882,26.506367383614815,40.38578971171551,50.52612972095191,1.1904761904760646,9.920971784299544,8.943089430894242,19.241192411923844,3.206997084548076,6.899902818270058
09/23/2021,1.1736,1.1686,1.1751,1.1683,0.43%,1.1759799999999998,1.1793866666666666,0.0,1.1750897493629748,1.1781217597369604,1.1882513095729053,-0.6602336211274784,-0.4664574675600085,-0.00890000000000013,0.0008999999999999009,42.10324648304609,44.381115969225554,50.87241992653305,31.360946745562362,15.894333961135482,29.268292682926365,20.731707317072733,10.49562682215725,7.43440233236135
09/24/2021,1.1714,1.1738,1.1749,1.17,-0.19%,1.17498,1.1791366666666667,0.0,1.174418885842434,1.1776880978184465,1.1880811838352012,-0.7960704607046133,-0.5349409866689286,-0.010000000000000009,-0.00770000000000004,38.14555367533985,43.067324961864145,50.71544360550701,18.90243902439065,17.151287320142995,20.32520325203212,19.512195121950914,7.288629737609174,6.997084548104838
09/27/2021,1.1694,1.1724,1.1728,1.1685,-0.17%,1.17384,1.1788583333333333,0.0,1.1735063611438097,1.1771533818301594,1.1878926116667252,-0.9150991357396985,-0.11957635804578645,-0.011400000000000077,-0.008299999999999974,34.837738346034186,41.90083419008595,50.57286526894126,6.707317073171268,18.9902342810414,12.195121951219095,20.596205962059198,4.37317784256544,7.38581146744396
09/28/2021,1.1681,1.1696,1.1704,1.1668,-0.11%,1.17263,1.1786233333333336,0.0,1.1725233863903897,1.1765692926798264,1.1876928492520245,-1.1341515023275563,-0.24765157984629588,-0.0121,-0.0027000000000001467,32.78451166637291,41.151364178248514,50.48015576076047,7.87878787878703,11.162847992116289,6.910569105690309,13.143631436313846,2.4781341107868995,4.713313896987176
09/29/2021,1.1595,1.1683,1.1691,1.1589,-0.74%,1.17043,1.1783000000000001,0.0,1.1701554979557733,1.1754680479908048,1.1874083456628757,-1.4365861951717032,-0.6767174918622596,-0.02200000000000002,-0.011500000000000066,22.874866508229346,36.66346166753585,49.872303324242836,2.575107296137069,5.720404082698427,1.869158878504466,6.99161664513796,0.7884362680682436,2.5465827404735326
09/30/2021,1.1581,1.1596,1.1612,1.1562,-0.12%,1.1686,1.1778650000000002,0.0,1.1679635892365419,1.1743475287655913,1.1871126269446095,-1.2281449893390353,-0.9832421340629331,-0.018299999999999983,-0.009300000000000086,21.689051301082813,36.002248275118475,49.77424405506686,8.333333333333332,6.2624095027524485,5.45977011494254,4.746499366379109,2.4111675126903656,1.8925792971818407
10/01/2021,1.1594,1.1582,1.1608,1.1563,0.11%,1.16729,1.1773999999999998,0.0,1.1664065730117161,1.1733831720710368,1.1868330479404352,-1.1172707889125892,-1.2688410116665174,-0.013100000000000112,-0.010199999999999987,25.66485946560188,37.09206181337507,49.866236417161666,16.410256410256817,9.10623234657571,9.195402298850794,5.508110430765939,4.060913705583862,2.420172495447495
10/04/2021,1.1621,1.1593,1.1641,1.1587,0.23%,1.1662499999999998,1.1770033333333336,0.0,1.1656235597368585,1.1726552254858083,1.1865835629301444,-0.8700844493730262,-1.1231175019144133,-0.010400000000000187,-0.012199999999999989,33.46063764272408,39.31245911016583,50.057175888692655,30.256410256410227,18.33333333333343,16.954022988505717,10.536398467433022,7.487309644670052,4.653130287648097
10/05/2021,1.1596,1.1623,1.1623,1.158,-0.22%,1.16498,1.1767066666666668,0.0,1.1645283670574298,1.1718129528738206,1.1863114139714348,-0.7701523190142151,-1.4783347493627936,-0.012699999999999934,-0.015700000000000047,30.20200897666298,38.02683238931803,49.880389669127766,17.43589743589773,21.36752136752156,9.77011494252889,11.973180076628472,4.314720812182818,5.287648054145582
10/06/2021,1.1556,1.1603,1.1605,1.1529,-0.34%,1.1636799999999998,1.1762416666666666,0.0,1.1629050275924424,1.1707669559142189,1.1860017088692576,-1.533742331288345,-1.651063829787241,-0.013000000000000123,-0.021400000000000086,25.744759233007187,36.07418234785018,49.59871396887954,12.162162162161824,19.9514899514899,7.086614173228146,11.270250701420922,3.288672350791623,5.030234269214836
10/07/2021,1.155,1.1556,1.1572,1.1548,-0.05%,1.16182,1.175805,0.0,1.1614677498483619,1.169749732952011,1.1856891182508482,-1.4000341471743187,-2.0605443907402687,-0.01859999999999995,-0.020000000000000018,25.126720498199646,35.789015827609035,49.556526003844866,9.545454545454495,13.047838047837987,5.51181102362202,7.45618004645969,2.557856272837989,3.387083145270815
10/08/2021,1.1567,1.1551,1.1586,1.154,0.15%,1.16035,1.1754083333333334,0.0,1.160600886239569,1.1689078146970424,1.185396859410206,-1.0860270224046464,-1.9330224671470904,-0.014699999999999935,-0.022599999999999953,30.387715713836684,37.243083321568065,49.6784101181105,19.095477386934775,13.601031364850336,9.973753280839956,7.524059492563379,4.628501827040223,3.49167681688995
10/11/2021,1.1551,1.1571,1.1588,1.1549,-0.14%,1.1589199999999997,1.1749966666666667,0.0,1.159600725105102,1.1680169879423943,1.1850914564871418,-1.1129184145192963,-2.168205301939533,-0.01429999999999998,-0.024399999999999977,28.307666220239653,36.43966101473343,49.56512670679041,12.571428571428406,13.737453501272531,5.774278215223041,7.086614173228344,2.6796589524969283,3.288672350791719
10/12/2021,1.1527,1.1555,1.1571,1.1524,-0.21%,1.15738,1.1745766666666666,0.0,1.1583460478132652,1.1670287951719172,1.1847649817685826,-0.5864596808969312,-2.6189068176058052,-0.015399999999999858,-0.028000000000000025,25.408917758123195,35.25937468044167,49.395320868052714,1.7964071856285513,11.15443771466388,0.7772020725387752,5.50841118953393,0.3631961259079503,2.5571189684817055
10/13/2021,1.1592,1.1528,1.1598,1.1527,0.56%,1.15735,1.1742433333333333,0.0,1.1585013118472172,1.1665237116124385,1.184507344528531,0.09498316207582255,-2.3667143940032016,-0.00029999999999996696,-0.024499999999999966,42.9798383107408,40.64567759607162,49.8628568249465,58.119658119658304,24.16249795890506,17.616580310880632,8.056020199547488,8.272506082724977,3.771787053709957
10/14/2021,1.1594,1.1593,1.1625,1.1584,0.02%,1.15748,1.17395,0.0,1.1586647096931777,1.1660641173148618,1.184254351492015,0.0,-2.423834371317955,0.0013000000000000789,-0.027900000000000036,43.435378420709235,40.80244564186389,49.877177167983305,59.82905982905985,39.91504171144887,18.134715025906477,12.176165803108633,9.198423127463744,5.9447084453655625
10/15/2021,1.16,1.1599,1.162,1.1588,0.05%,1.15754,1.173665,0.0,1.1589074897489637,1.1656728839397092,1.1840099844424963,-0.1807073401600543,-2.2581732389619273,0.0005999999999999339,-0.028200000000000003,44.902640551538404,41.28373705290824,49.92030460899862,64.95726495726448,60.968660968660856,20.879120879120418,18.876805405302516,10.228802153431827,9.233243787873521
10/18/2021,1.1609,1.1597,1.1624,1.1571,0.08%,1.15742,1.1733483333333332,0.0,1.1592697643400611,1.165364955943599,1.1837771761872622,0.11210762331839245,-1.9427316496325626,-0.0011999999999998678,-0.025900000000000034,47.18593120660359,42.015267689137524,49.985180756124024,84.1584158415837,69.64824687596932,23.480662983425276,20.83149962948406,11.440107671601579,10.289110984165722
10/19/2021,1.1632,1.1611,1.167,1.1608,0.20%,1.15778,1.173045,0.0,1.159984352641868,1.1652252813665926,1.1835699088870895,0.6576670128072042,-1.5322102768136803,0.0036000000000000476,-0.02069999999999994,52.74636246741044,43.86420659396426,50.15104077578253,73.97260273972576,74.36276117952463,32.9268292682925,25.762204376946073,14.535666218034923,12.068192014356114
10/20/2021,1.1649,1.1634,1.166,1.1616,0.15%,1.15871,1.1727233333333333,0.0,1.160878106706983,1.165204295471974,1.183381875900112,0.8571428571428589,-1.4883720930232607,0.009300000000000086,-0.01639999999999997,56.506962653337574,45.200283802900536,50.27353865458781,85.6164383561644,81.24915231249126,38.10975609756091,31.505749449759566,16.823687752355298,14.266487213997271
10/21/2021,1.1621,1.165,1.1668,1.162,-0.24%,1.1594200000000001,1.1722816666666667,0.0,1.1611002691238952,1.1650040183447496,1.1831675626015887,0.46684533586927024,-1.633654985610301,0.007099999999999884,-0.020400000000000196,49.323376318382685,43.43870947853119,50.069864968866426,66.43835616438257,75.34246575342421,29.57317073170682,33.53658536585342,13.055181695827518,14.804845222072585
10/22/2021,1.1647,1.1623,1.1656,1.162,0.22%,1.16022,1.17191,0.0,1.1617547656468232,1.1649844042579915,1.1829816123836003,0.8310968747294651,-1.3634823848238484,0.008000000000000007,-0.016699999999999937,55.199548942274156,45.47977081607622,50.25793151299351,84.24657534246592,78.76712328767093,38.08049535603708,35.254474061768285,16.55450874831764,15.477792732166824
10/25/2021,1.1606,1.1644,1.1666,1.159,-0.35%,1.1607699999999999,1.171475,0.0,1.1615448082564916,1.1647015394671534,1.1827562782911158,0.6853474451288295,-1.6607354685646367,0.00550000000000006,-0.020199999999999996,45.878512588768224,42.951361142690374,49.95969827867104,56.16438356164394,68.94977168949744,25.386996904024727,31.013554330589553,11.036339165545094,13.548676536563425
10/26/2021,1.1595,1.1607,1.1627,1.1585,-0.09%,1.1614499999999999,1.1710333333333334,0.0,1.1611730249371295,1.1643659562757243,1.1825221657432525,0.02587991718426216,-1.862039779940755,0.006799999999999917,-0.02069999999999994,43.6797654395333,42.29869922443753,49.87988729941543,47.55244755244704,62.65446881885227,22.977346278316833,28.814946179459554,9.555854643337689,12.38223418573348
10/27/2021,1.1604,1.1597,1.1627,1.1585,0.08%,1.16157,1.1706483333333333,0.0,1.1610324749485605,1.1641100881289033,1.1822994958130078,0.08625150940142418,-1.3600816048962763,0.0012000000000000899,-0.021099999999999897,46.0311125237806,43.03138887072021,49.94563968159335,33.33333333333408,45.683388149141656,26.845637583892795,25.069993588744794,10.76716016150744,10.45311799013008
